tarih,saat,haftanin_gunu,tatil,sicaklik_C,yuk_MW
2025-05-05 19:00,19,0,0,15.6,725.4
2025-05-05 20:00,20,0,0,14.2,636.3
2025-05-05 21:00,21,0,0,12.8,561.2
2025-05-05 22:00,22,0,0,10.9,495.8
2025-05-05 23:00,23,0,0,10.0,429.0
2025-05-06 00:00,0,1,0,9.6,394.6
2025-05-06 01:00,1,1,0,8.0,424.2
2025-05-06 02:00,2,1,0,6.5,468.8
2025-05-06 03:00,3,1,0,6.8,529.2
2025-05-06 04:00,4,1,0,6.6,604.9
2025-05-06 05:00,5,1,0,6.1,680.5
2025-05-06 06:00,6,1,0,7.3,720.5
2025-05-06 07:00,7,1,0,8.1,726.0
2025-05-06 08:00,8,1,0,8.9,737.0
2025-05-06 09:00,9,1,0,10.0,747.5
2025-05-06 10:00,10,1,0,10.8,765.6
2025-05-06 11:00,11,1,0,13.5,763.2
2025-05-06 12:00,12,1,0,13.1,820.5
2025-05-06 13:00,13,1,0,13.5,839.4
2025-05-06 14:00,14,1,0,14.4,872.5
2025-05-06 15:00,15,1,0,14.8,902.5
2025-05-06 16:00,16,1,0,14.0,917.9
2025-05-06 17:00,17,1,0,13.5,900.3
2025-05-06 18:00,18,1,0,12.9,836.8
2025-05-06 19:00,19,1,0,13.0,747.5
2025-05-06 20:00,20,1,0,13.1,649.4
2025-05-06 21:00,21,1,0,13.1,549.3
2025-05-06 22:00,22,1,0,12.2,488.0
2025-05-06 23:00,23,1,0,12.1,436.8
2025-05-07 00:00,0,2,0,11.8,417.0
2025-05-07 01:00,1,2,0,11.0,447.0
2025-05-07 02:00,2,2,0,10.4,489.2
2025-05-07 03:00,3,2,0,10.7,547.6
2025-05-07 04:00,4,2,0,11.1,586.9
2025-05-07 05:00,5,2,0,11.2,652.4
2025-05-07 06:00,6,2,0,11.2,694.1
2025-05-07 07:00,7,2,0,11.5,725.0
2025-05-07 08:00,8,2,0,13.4,725.2
2025-05-07 09:00,9,2,0,14.3,717.8
2025-05-07 10:00,10,2,0,15.4,730.8
2025-05-07 11:00,11,2,0,17.3,757.8
2025-05-07 12:00,12,2,0,19.0,809.2
2025-05-07 13:00,13,2,0,20.2,854.6
2025-05-07 14:00,14,2,0,20.8,886.1
2025-05-07 15:00,15,2,0,20.6,925.4
2025-05-07 16:00,16,2,0,20.5,914.9
2025-05-07 17:00,17,2,0,20.2,881.5
2025-05-07 18:00,18,2,0,19.9,833.5
2025-05-07 19:00,19,2,0,18.7,736.5
2025-05-07 20:00,20,2,0,18.2,635.1
2025-05-07 21:00,21,2,0,17.7,548.5
2025-05-07 22:00,22,2,0,16.8,477.2
2025-05-07 23:00,23,2,0,14.9,428.6
2025-05-08 00:00,0,3,0,13.1,429.7
2025-05-08 01:00,1,3,0,12.9,456.0
2025-05-08 02:00,2,3,0,11.4,489.8
2025-05-08 03:00,3,3,0,11.4,561.3
2025-05-08 04:00,4,3,0,13.3,613.4
2025-05-08 05:00,5,3,0,13.5,658.7
2025-05-08 06:00,6,3,0,13.3,693.1
2025-05-08 07:00,7,3,0,14.6,693.3
2025-05-08 08:00,8,3,0,15.3,699.3
2025-05-08 09:00,9,3,0,16.2,713.1
2025-05-08 10:00,10,3,0,16.2,720.5
2025-05-08 11:00,11,3,0,16.8,754.0
2025-05-08 12:00,12,3,0,18.5,780.1
2025-05-08 13:00,13,3,0,18.9,836.0
2025-05-08 14:00,14,3,0,18.9,861.0
2025-05-08 15:00,15,3,0,19.0,897.5
2025-05-08 16:00,16,3,0,19.0,899.8
2025-05-08 17:00,17,3,0,19.1,862.4
2025-05-08 18:00,18,3,0,18.9,803.5
2025-05-08 19:00,19,3,0,18.6,718.9
2025-05-08 20:00,20,3,0,16.8,630.3
2025-05-08 21:00,21,3,0,15.5,520.8
2025-05-08 22:00,22,3,0,13.3,444.7
2025-05-08 23:00,23,3,0,13.3,406.5
2025-05-09 00:00,0,4,0,12.2,382.7
2025-05-09 01:00,1,4,0,11.4,417.4
2025-05-09 02:00,2,4,0,12.0,455.8
2025-05-09 03:00,3,4,0,12.4,519.8
2025-05-09 04:00,4,4,0,12.3,584.2
2025-05-09 05:00,5,4,0,12.5,624.4
2025-05-09 06:00,6,4,0,12.9,662.1
2025-05-09 07:00,7,4,0,14.2,681.5
2025-05-09 08:00,8,4,0,16.9,699.5
2025-05-09 09:00,9,4,0,17.0,710.4
2025-05-09 10:00,10,4,0,18.8,749.2
2025-05-09 11:00,11,4,0,20.5,749.2
2025-05-09 12:00,12,4,0,20.9,796.5
2025-05-09 13:00,13,4,0,21.7,827.5
2025-05-09 14:00,14,4,0,22.1,878.1
2025-05-09 15:00,15,4,0,21.7,898.8
2025-05-09 16:00,16,4,0,21.2,903.1
2025-05-09 17:00,17,4,0,21.6,886.1
2025-05-09 18:00,18,4,0,21.1,815.1
2025-05-09 19:00,19,4,0,20.0,722.0
2025-05-09 20:00,20,4,0,18.4,632.2
2025-05-09 21:00,21,4,0,17.3,538.1
2025-05-09 22:00,22,4,0,16.2,432.3
2025-05-09 23:00,23,4,0,15.7,397.5
2025-05-10 00:00,0,5,0,15.9,349.5
2025-05-10 01:00,1,5,0,15.2,354.6
2025-05-10 02:00,2,5,0,14.2,398.6
2025-05-10 03:00,3,5,0,14.3,452.4
2025-05-10 04:00,4,5,0,14.4,516.7
2025-05-10 05:00,5,5,0,14.4,563.3
2025-05-10 06:00,6,5,0,15.5,586.9
2025-05-10 07:00,7,5,0,16.2,605.1
2025-05-10 08:00,8,5,0,17.3,601.0
2025-05-10 09:00,9,5,0,18.3,613.8
2025-05-10 10:00,10,5,0,19.5,624.6
2025-05-10 11:00,11,5,0,20.8,664.6
2025-05-10 12:00,12,5,0,20.9,704.1
2025-05-10 13:00,13,5,0,22.1,746.7
2025-05-10 14:00,14,5,0,22.4,791.7
2025-05-10 15:00,15,5,0,21.5,814.0
2025-05-10 16:00,16,5,0,21.1,802.1
2025-05-10 17:00,17,5,0,21.4,773.7
2025-05-10 18:00,18,5,0,21.6,733.2
2025-05-10 19:00,19,5,0,20.3,663.0
2025-05-10 20:00,20,5,0,19.5,584.5
2025-05-10 21:00,21,5,0,17.6,483.4
2025-05-10 22:00,22,5,0,16.8,412.3
2025-05-10 23:00,23,5,0,14.5,381.0
2025-05-11 00:00,0,6,0,12.8,345.3
2025-05-11 01:00,1,6,0,12.5,360.7
2025-05-11 02:00,2,6,0,12.4,405.2
2025-05-11 03:00,3,6,0,11.9,443.3
2025-05-11 04:00,4,6,0,12.4,502.4
2025-05-11 05:00,5,6,0,13.7,549.5
2025-05-11 06:00,6,6,0,14.2,558.3
2025-05-11 07:00,7,6,0,15.4,557.2
2025-05-11 08:00,8,6,0,15.9,563.4
2025-05-11 09:00,9,6,0,16.1,569.9
2025-05-11 10:00,10,6,0,18.2,581.8
2025-05-11 11:00,11,6,0,19.3,646.0
2025-05-11 12:00,12,6,0,19.7,679.5
2025-05-11 13:00,13,6,0,19.3,715.5
2025-05-11 14:00,14,6,0,20.1,728.0
2025-05-11 15:00,15,6,0,20.7,756.2
2025-05-11 16:00,16,6,0,21.4,771.1
2025-05-11 17:00,17,6,0,20.9,737.4
2025-05-11 18:00,18,6,0,20.8,683.7
2025-05-11 19:00,19,6,0,19.9,626.7
2025-05-11 20:00,20,6,0,18.4,549.9
2025-05-11 21:00,21,6,0,17.3,477.1
2025-05-11 22:00,22,6,0,15.9,387.3
2025-05-11 23:00,23,6,0,14.4,355.9
2025-05-12 00:00,0,0,0,13.3,400.3
2025-05-12 01:00,1,0,0,13.2,414.5
2025-05-12 02:00,2,0,0,12.9,474.8
2025-05-12 03:00,3,0,0,12.3,523.1
2025-05-12 04:00,4,0,0,12.3,573.5
2025-05-12 05:00,5,0,0,12.7,631.1
2025-05-12 06:00,6,0,0,13.2,659.0
2025-05-12 07:00,7,0,0,14.2,687.3
2025-05-12 08:00,8,0,0,14.7,683.0
2025-05-12 09:00,9,0,0,16.6,700.8
2025-05-12 10:00,10,0,0,17.0,713.2
2025-05-12 11:00,11,0,0,17.6,745.8
2025-05-12 12:00,12,0,0,17.7,776.3
2025-05-12 13:00,13,0,0,18.1,828.6
2025-05-12 14:00,14,0,0,18.3,883.5
2025-05-12 15:00,15,0,0,18.6,907.2
2025-05-12 16:00,16,0,0,17.6,895.1
2025-05-12 17:00,17,0,0,17.5,868.1
2025-05-12 18:00,18,0,0,15.9,821.0
2025-05-12 19:00,19,0,0,15.9,719.0
2025-05-12 20:00,20,0,0,14.7,636.8
2025-05-12 21:00,21,0,0,14.5,548.5
2025-05-12 22:00,22,0,0,14.5,467.7
2025-05-12 23:00,23,0,0,12.9,435.8
2025-05-13 00:00,0,1,0,13.5,409.2
2025-05-13 01:00,1,1,0,12.9,429.7
2025-05-13 02:00,2,1,0,11.2,487.4
2025-05-13 03:00,3,1,0,11.3,540.1
2025-05-13 04:00,4,1,0,11.6,590.6
2025-05-13 05:00,5,1,0,13.1,648.8
2025-05-13 06:00,6,1,0,12.6,694.2
2025-05-13 07:00,7,1,0,11.6,706.4
2025-05-13 08:00,8,1,0,12.6,723.0
2025-05-13 09:00,9,1,0,13.4,731.0
2025-05-13 10:00,10,1,0,14.0,736.3
2025-05-13 11:00,11,1,0,15.0,762.4
2025-05-13 12:00,12,1,0,17.0,804.8
2025-05-13 13:00,13,1,0,17.7,847.3
2025-05-13 14:00,14,1,0,18.7,892.2
2025-05-13 15:00,15,1,0,18.5,916.8
2025-05-13 16:00,16,1,0,17.6,906.9
2025-05-13 17:00,17,1,0,17.0,884.1
2025-05-13 18:00,18,1,0,17.5,842.5
2025-05-13 19:00,19,1,0,17.6,742.9
2025-05-13 20:00,20,1,0,17.1,659.0
2025-05-13 21:00,21,1,0,15.9,546.0
2025-05-13 22:00,22,1,0,15.1,458.6
2025-05-13 23:00,23,1,0,14.5,415.8
2025-05-14 00:00,0,2,0,12.9,413.6
2025-05-14 01:00,1,2,0,12.1,433.0
2025-05-14 02:00,2,2,0,12.9,470.3
2025-05-14 03:00,3,2,0,12.0,542.3
2025-05-14 04:00,4,2,0,12.3,596.3
2025-05-14 05:00,5,2,0,12.4,667.1
2025-05-14 06:00,6,2,0,12.8,698.6
2025-05-14 07:00,7,2,0,14.3,703.6
2025-05-14 08:00,8,2,0,14.7,721.9
2025-05-14 09:00,9,2,0,16.3,733.6
2025-05-14 10:00,10,2,0,17.3,739.0
2025-05-14 11:00,11,2,0,18.9,770.0
2025-05-14 12:00,12,2,0,19.2,800.2
2025-05-14 13:00,13,2,0,20.6,839.2
2025-05-14 14:00,14,2,0,20.9,888.7
2025-05-14 15:00,15,2,0,20.7,917.8
2025-05-14 16:00,16,2,0,20.1,914.6
2025-05-14 17:00,17,2,0,18.5,881.8
2025-05-14 18:00,18,2,0,18.5,817.6
2025-05-14 19:00,19,2,0,17.2,747.8
2025-05-14 20:00,20,2,0,17.0,641.1
2025-05-14 21:00,21,2,0,17.4,545.0
2025-05-14 22:00,22,2,0,15.4,485.6
2025-05-14 23:00,23,2,0,14.6,435.1
2025-05-15 00:00,0,3,0,13.4,426.1
2025-05-15 01:00,1,3,0,12.9,428.1
2025-05-15 02:00,2,3,0,12.7,490.2
2025-05-15 03:00,3,3,0,11.8,539.1
2025-05-15 04:00,4,3,0,12.6,601.2
2025-05-15 05:00,5,3,0,12.8,648.2
2025-05-15 06:00,6,3,0,14.5,672.4
2025-05-15 07:00,7,3,0,15.3,700.5
2025-05-15 08:00,8,3,0,16.3,699.8
2025-05-15 09:00,9,3,0,17.3,725.1
2025-05-15 10:00,10,3,0,20.1,753.6
2025-05-15 11:00,11,3,0,20.6,767.9
2025-05-15 12:00,12,3,0,20.0,796.1
2025-05-15 13:00,13,3,0,21.1,841.5
2025-05-15 14:00,14,3,0,21.6,871.5
2025-05-15 15:00,15,3,0,22.2,905.2
2025-05-15 16:00,16,3,0,22.7,932.1
2025-05-15 17:00,17,3,0,23.2,881.6
2025-05-15 18:00,18,3,0,22.6,827.0
2025-05-15 19:00,19,3,0,21.9,725.0
2025-05-15 20:00,20,3,0,21.5,630.0
2025-05-15 21:00,21,3,0,21.2,524.8
2025-05-15 22:00,22,3,0,19.2,451.1
2025-05-15 23:00,23,3,0,19.3,402.6
2025-05-16 00:00,0,4,0,17.8,405.5
2025-05-16 01:00,1,4,0,17.2,413.5
2025-05-16 02:00,2,4,0,17.4,446.0
2025-05-16 03:00,3,4,0,16.8,523.7
2025-05-16 04:00,4,4,0,16.5,581.6
2025-05-16 05:00,5,4,0,17.7,665.5
2025-05-16 06:00,6,4,0,19.2,691.8
2025-05-16 07:00,7,4,0,19.0,709.6
2025-05-16 08:00,8,4,0,19.8,717.2
2025-05-16 09:00,9,4,0,20.9,733.3
2025-05-16 10:00,10,4,0,22.7,769.9
2025-05-16 11:00,11,4,0,23.8,780.5
2025-05-16 12:00,12,4,0,25.0,832.6
2025-05-16 13:00,13,4,0,25.8,869.9
2025-05-16 14:00,14,4,0,26.5,905.2
2025-05-16 15:00,15,4,0,28.1,952.0
2025-05-16 16:00,16,4,0,28.2,963.3
2025-05-16 17:00,17,4,0,27.9,924.4
2025-05-16 18:00,18,4,0,26.1,868.6
2025-05-16 19:00,19,4,0,24.4,768.1
2025-05-16 20:00,20,4,0,22.5,644.5
2025-05-16 21:00,21,4,0,21.3,536.8
2025-05-16 22:00,22,4,0,19.9,474.1
2025-05-16 23:00,23,4,0,18.4,413.6
2025-05-17 00:00,0,5,0,18.0,360.1
2025-05-17 01:00,1,5,0,16.3,369.7
2025-05-17 02:00,2,5,0,16.0,407.3
2025-05-17 03:00,3,5,0,15.6,459.6
2025-05-17 04:00,4,5,0,15.2,514.3
2025-05-17 05:00,5,5,0,15.0,564.6
2025-05-17 06:00,6,5,0,15.3,585.0
2025-05-17 07:00,7,5,0,16.5,608.2
2025-05-17 08:00,8,5,0,18.0,623.2
2025-05-17 09:00,9,5,0,18.1,634.7
2025-05-17 10:00,10,5,0,19.1,640.5
2025-05-17 11:00,11,5,0,19.6,677.1
2025-05-17 12:00,12,5,0,21.0,714.7
2025-05-17 13:00,13,5,0,22.3,753.0
2025-05-17 14:00,14,5,0,23.2,803.8
2025-05-17 15:00,15,5,0,23.6,816.1
2025-05-17 16:00,16,5,0,23.8,826.6
2025-05-17 17:00,17,5,0,22.2,784.5
2025-05-17 18:00,18,5,0,21.8,718.5
2025-05-17 19:00,19,5,0,21.1,644.0
2025-05-17 20:00,20,5,0,20.0,552.3
2025-05-17 21:00,21,5,0,18.4,478.7
2025-05-17 22:00,22,5,0,16.6,411.0
2025-05-17 23:00,23,5,0,15.1,377.0
2025-05-18 00:00,0,6,0,14.1,355.0
2025-05-18 01:00,1,6,0,11.9,374.9
2025-05-18 02:00,2,6,0,11.5,417.3
2025-05-18 03:00,3,6,0,11.5,467.7
2025-05-18 04:00,4,6,0,12.7,510.5
2025-05-18 05:00,5,6,0,14.1,535.2
2025-05-18 06:00,6,6,0,15.0,560.4
2025-05-18 07:00,7,6,0,15.9,564.1
2025-05-18 08:00,8,6,0,16.8,588.3
2025-05-18 09:00,9,6,0,18.4,599.5
2025-05-18 10:00,10,6,0,20.0,635.6
2025-05-18 11:00,11,6,0,20.0,658.7
2025-05-18 12:00,12,6,0,21.3,679.3
2025-05-18 13:00,13,6,0,21.6,738.8
2025-05-18 14:00,14,6,0,22.0,763.0
2025-05-18 15:00,15,6,0,21.9,793.3
2025-05-18 16:00,16,6,0,22.0,780.7
2025-05-18 17:00,17,6,0,21.0,741.8
2025-05-18 18:00,18,6,0,20.3,679.4
2025-05-18 19:00,19,6,0,18.6,609.6
2025-05-18 20:00,20,6,0,18.3,519.5
2025-05-18 21:00,21,6,0,17.8,447.0
2025-05-18 22:00,22,6,0,16.5,382.1
2025-05-18 23:00,23,6,0,15.5,335.3
2025-05-19 00:00,0,0,1,14.4,323.2
2025-05-19 01:00,1,0,1,14.2,339.3
2025-05-19 02:00,2,0,1,14.2,384.1
2025-05-19 03:00,3,0,1,13.8,431.0
2025-05-19 04:00,4,0,1,13.8,484.1
2025-05-19 05:00,5,0,1,14.4,534.4
2025-05-19 06:00,6,0,1,14.5,560.6
2025-05-19 07:00,7,0,1,15.5,580.5
2025-05-19 08:00,8,0,1,16.8,579.1
2025-05-19 09:00,9,0,1,19.3,611.6
2025-05-19 10:00,10,0,1,20.6,624.2
2025-05-19 11:00,11,0,1,21.1,649.3
2025-05-19 12:00,12,0,1,22.6,684.2
2025-05-19 13:00,13,0,1,23.4,722.8
2025-05-19 14:00,14,0,1,23.5,761.0
2025-05-19 15:00,15,0,1,24.1,799.0
2025-05-19 16:00,16,0,1,23.6,768.8
2025-05-19 17:00,17,0,1,24.0,744.3
2025-05-19 18:00,18,0,1,23.8,720.1
2025-05-19 19:00,19,0,1,22.7,620.5
2025-05-19 20:00,20,0,1,21.7,541.4
2025-05-19 21:00,21,0,1,21.8,454.8
2025-05-19 22:00,22,0,1,20.6,380.5
2025-05-19 23:00,23,0,1,19.3,346.6
2025-05-20 00:00,0,1,0,19.0,406.0
2025-05-20 01:00,1,1,0,18.4,415.6
2025-05-20 02:00,2,1,0,17.8,464.7
2025-05-20 03:00,3,1,0,18.0,527.9
2025-05-20 04:00,4,1,0,16.8,587.7
2025-05-20 05:00,5,1,0,17.2,652.4
2025-05-20 06:00,6,1,0,18.7,706.8
2025-05-20 07:00,7,1,0,20.2,717.3
2025-05-20 08:00,8,1,0,20.7,716.3
2025-05-20 09:00,9,1,0,21.6,733.0
2025-05-20 10:00,10,1,0,23.1,771.3
2025-05-20 11:00,11,1,0,23.8,798.7
2025-05-20 12:00,12,1,0,24.8,833.1
2025-05-20 13:00,13,1,0,25.7,871.5
2025-05-20 14:00,14,1,0,24.9,909.0
2025-05-20 15:00,15,1,0,25.4,941.2
2025-05-20 16:00,16,1,0,25.2,933.3
2025-05-20 17:00,17,1,0,24.7,901.6
2025-05-20 18:00,18,1,0,23.8,833.6
2025-05-20 19:00,19,1,0,21.6,726.1
2025-05-20 20:00,20,1,0,20.5,625.3
2025-05-20 21:00,21,1,0,20.0,536.3
2025-05-20 22:00,22,1,0,19.7,454.6
2025-05-20 23:00,23,1,0,18.8,434.6
2025-05-21 00:00,0,2,0,18.0,407.5
2025-05-21 01:00,1,2,0,17.0,418.6
2025-05-21 02:00,2,2,0,17.4,452.2
2025-05-21 03:00,3,2,0,18.4,495.8
2025-05-21 04:00,4,2,0,18.5,565.5
2025-05-21 05:00,5,2,0,17.2,611.0
2025-05-21 06:00,6,2,0,17.9,642.2
2025-05-21 07:00,7,2,0,19.6,684.4
2025-05-21 08:00,8,2,0,19.7,696.4
2025-05-21 09:00,9,2,0,20.2,716.6
2025-05-21 10:00,10,2,0,20.2,731.9
2025-05-21 11:00,11,2,0,21.3,750.1
2025-05-21 12:00,12,2,0,23.5,818.4
2025-05-21 13:00,13,2,0,24.7,857.9
2025-05-21 14:00,14,2,0,24.1,890.1
2025-05-21 15:00,15,2,0,23.3,915.4
2025-05-21 16:00,16,2,0,23.5,907.2
2025-05-21 17:00,17,2,0,22.9,872.4
2025-05-21 18:00,18,2,0,21.2,811.4
2025-05-21 19:00,19,2,0,20.5,725.7
2025-05-21 20:00,20,2,0,19.0,629.2
2025-05-21 21:00,21,2,0,18.3,525.8
2025-05-21 22:00,22,2,0,17.6,450.2
2025-05-21 23:00,23,2,0,16.8,398.0
2025-05-22 00:00,0,3,0,15.4,404.6
2025-05-22 01:00,1,3,0,14.3,419.4
2025-05-22 02:00,2,3,0,13.8,477.3
2025-05-22 03:00,3,3,0,13.3,530.0
2025-05-22 04:00,4,3,0,14.1,583.3
2025-05-22 05:00,5,3,0,15.1,633.9
2025-05-22 06:00,6,3,0,15.9,673.0
2025-05-22 07:00,7,3,0,17.2,699.9
2025-05-22 08:00,8,3,0,19.0,699.9
2025-05-22 09:00,9,3,0,19.4,702.8
2025-05-22 10:00,10,3,0,20.2,728.5
2025-05-22 11:00,11,3,0,22.3,760.4
2025-05-22 12:00,12,3,0,22.9,822.3
2025-05-22 13:00,13,3,0,23.2,870.1
2025-05-22 14:00,14,3,0,23.5,909.3
2025-05-22 15:00,15,3,0,23.9,944.3
2025-05-22 16:00,16,3,0,22.8,937.3
2025-05-22 17:00,17,3,0,22.4,903.2
2025-05-22 18:00,18,3,0,22.3,817.1
2025-05-22 19:00,19,3,0,21.2,735.5
2025-05-22 20:00,20,3,0,19.9,636.5
2025-05-22 21:00,21,3,0,19.4,554.0
2025-05-22 22:00,22,3,0,17.8,465.6
2025-05-22 23:00,23,3,0,16.1,408.6
2025-05-23 00:00,0,4,0,15.3,407.6
2025-05-23 01:00,1,4,0,15.0,418.9
2025-05-23 02:00,2,4,0,14.4,459.2
2025-05-23 03:00,3,4,0,12.7,535.8
2025-05-23 04:00,4,4,0,12.4,609.9
2025-05-23 05:00,5,4,0,13.0,649.7
2025-05-23 06:00,6,4,0,14.7,677.4
2025-05-23 07:00,7,4,0,15.5,683.2
2025-05-23 08:00,8,4,0,17.9,705.7
2025-05-23 09:00,9,4,0,18.3,709.5
2025-05-23 10:00,10,4,0,19.0,736.1
2025-05-23 11:00,11,4,0,20.0,772.0
2025-05-23 12:00,12,4,0,21.2,819.2
2025-05-23 13:00,13,4,0,21.7,854.0
2025-05-23 14:00,14,4,0,22.4,900.9
2025-05-23 15:00,15,4,0,22.4,926.4
2025-05-23 16:00,16,4,0,22.5,923.7
2025-05-23 17:00,17,4,0,22.4,889.8
2025-05-23 18:00,18,4,0,21.8,828.2
2025-05-23 19:00,19,4,0,21.1,745.6
2025-05-23 20:00,20,4,0,19.9,654.9
2025-05-23 21:00,21,4,0,18.4,542.5
2025-05-23 22:00,22,4,0,19.2,458.3
2025-05-23 23:00,23,4,0,17.6,411.2
2025-05-24 00:00,0,5,0,17.7,358.3
2025-05-24 01:00,1,5,0,17.7,358.9
2025-05-24 02:00,2,5,0,17.2,415.1
2025-05-24 03:00,3,5,0,17.0,461.0
2025-05-24 04:00,4,5,0,16.6,525.9
2025-05-24 05:00,5,5,0,17.1,583.9
2025-05-24 06:00,6,5,0,17.0,616.1
2025-05-24 07:00,7,5,0,17.8,639.1
2025-05-24 08:00,8,5,0,19.9,659.1
2025-05-24 09:00,9,5,0,21.6,673.8
2025-05-24 10:00,10,5,0,21.7,678.2
2025-05-24 11:00,11,5,0,22.7,699.5
2025-05-24 12:00,12,5,0,23.3,741.6
2025-05-24 13:00,13,5,0,23.0,783.1
2025-05-24 14:00,14,5,0,24.1,820.5
2025-05-24 15:00,15,5,0,23.1,813.8
2025-05-24 16:00,16,5,0,23.3,811.6
2025-05-24 17:00,17,5,0,24.0,807.6
2025-05-24 18:00,18,5,0,24.3,738.2
2025-05-24 19:00,19,5,0,22.6,650.6
2025-05-24 20:00,20,5,0,21.5,555.4
2025-05-24 21:00,21,5,0,20.3,470.6
2025-05-24 22:00,22,5,0,19.2,398.4
2025-05-24 23:00,23,5,0,18.8,361.7
2025-05-25 00:00,0,6,0,18.5,322.9
2025-05-25 01:00,1,6,0,18.9,356.2
2025-05-25 02:00,2,6,0,18.0,382.3
2025-05-25 03:00,3,6,0,18.1,417.0
2025-05-25 04:00,4,6,0,18.9,470.8
2025-05-25 05:00,5,6,0,19.5,523.2
2025-05-25 06:00,6,6,0,19.0,571.8
2025-05-25 07:00,7,6,0,19.9,581.7
2025-05-25 08:00,8,6,0,20.9,601.4
2025-05-25 09:00,9,6,0,21.9,617.3
2025-05-25 10:00,10,6,0,22.4,626.6
2025-05-25 11:00,11,6,0,23.7,657.4
2025-05-25 12:00,12,6,0,24.6,690.8
2025-05-25 13:00,13,6,0,24.7,735.5
2025-05-25 14:00,14,6,0,25.4,778.4
2025-05-25 15:00,15,6,0,25.4,789.9
2025-05-25 16:00,16,6,0,24.9,797.1
2025-05-25 17:00,17,6,0,24.1,767.4
2025-05-25 18:00,18,6,0,22.8,700.6
2025-05-25 19:00,19,6,0,22.0,644.0
2025-05-25 20:00,20,6,0,20.6,552.9
2025-05-25 21:00,21,6,0,20.2,472.7
2025-05-25 22:00,22,6,0,19.1,391.8
2025-05-25 23:00,23,6,0,18.6,352.0
2025-05-26 00:00,0,0,0,17.4,394.1
2025-05-26 01:00,1,0,0,16.4,428.1
2025-05-26 02:00,2,0,0,16.0,481.5
2025-05-26 03:00,3,0,0,16.3,546.9
2025-05-26 04:00,4,0,0,16.9,590.7
2025-05-26 05:00,5,0,0,17.4,654.4
2025-05-26 06:00,6,0,0,18.1,689.7
2025-05-26 07:00,7,0,0,19.2,714.1
2025-05-26 08:00,8,0,0,20.6,744.6
2025-05-26 09:00,9,0,0,22.1,745.0
2025-05-26 10:00,10,0,0,22.1,761.8
2025-05-26 11:00,11,0,0,23.5,807.9
2025-05-26 12:00,12,0,0,24.2,843.5
2025-05-26 13:00,13,0,0,24.8,903.5
2025-05-26 14:00,14,0,0,24.7,917.7
2025-05-26 15:00,15,0,0,25.2,947.3
2025-05-26 16:00,16,0,0,25.8,955.5
2025-05-26 17:00,17,0,0,26.0,915.1
2025-05-26 18:00,18,0,0,24.9,852.6
2025-05-26 19:00,19,0,0,23.1,746.5
2025-05-26 20:00,20,0,0,22.8,634.1
2025-05-26 21:00,21,0,0,21.5,535.0
2025-05-26 22:00,22,0,0,19.3,447.7
2025-05-26 23:00,23,0,0,18.9,403.3
2025-05-27 00:00,0,1,0,16.9,397.7
2025-05-27 01:00,1,1,0,16.8,415.2
2025-05-27 02:00,2,1,0,16.1,454.4
2025-05-27 03:00,3,1,0,17.1,526.4
2025-05-27 04:00,4,1,0,17.2,586.8
2025-05-27 05:00,5,1,0,17.2,637.5
2025-05-27 06:00,6,1,0,17.8,681.3
2025-05-27 07:00,7,1,0,18.1,695.4
2025-05-27 08:00,8,1,0,18.7,722.7
2025-05-27 09:00,9,1,0,19.9,732.1
2025-05-27 10:00,10,1,0,21.0,735.5
2025-05-27 11:00,11,1,0,21.2,762.9
2025-05-27 12:00,12,1,0,21.7,803.7
2025-05-27 13:00,13,1,0,23.5,864.0
2025-05-27 14:00,14,1,0,23.0,909.9
2025-05-27 15:00,15,1,0,23.5,937.6
2025-05-27 16:00,16,1,0,24.9,941.3
2025-05-27 17:00,17,1,0,23.9,897.1
2025-05-27 18:00,18,1,0,23.7,824.8
2025-05-27 19:00,19,1,0,22.8,748.7
2025-05-27 20:00,20,1,0,21.2,653.9
2025-05-27 21:00,21,1,0,20.7,550.4
2025-05-27 22:00,22,1,0,20.0,485.6
2025-05-27 23:00,23,1,0,18.9,423.3
2025-05-28 00:00,0,2,0,17.7,417.7
2025-05-28 01:00,1,2,0,17.6,431.7
2025-05-28 02:00,2,2,0,17.5,496.1
2025-05-28 03:00,3,2,0,17.2,566.7
2025-05-28 04:00,4,2,0,16.7,607.5
2025-05-28 05:00,5,2,0,16.9,660.1
2025-05-28 06:00,6,2,0,17.2,699.2
2025-05-28 07:00,7,2,0,17.6,711.5
2025-05-28 08:00,8,2,0,19.3,716.9
2025-05-28 09:00,9,2,0,20.2,720.2
2025-05-28 10:00,10,2,0,22.1,742.7
2025-05-28 11:00,11,2,0,23.7,797.2
2025-05-28 12:00,12,2,0,25.0,853.5
2025-05-28 13:00,13,2,0,25.9,891.4
2025-05-28 14:00,14,2,0,26.1,938.4
2025-05-28 15:00,15,2,0,26.1,964.4
2025-05-28 16:00,16,2,0,27.1,967.8
2025-05-28 17:00,17,2,0,27.2,935.5
2025-05-28 18:00,18,2,0,26.2,863.0
2025-05-28 19:00,19,2,0,25.7,775.7
2025-05-28 20:00,20,2,0,24.3,638.6
2025-05-28 21:00,21,2,0,23.1,549.1
2025-05-28 22:00,22,2,0,21.4,454.3
2025-05-28 23:00,23,2,0,19.7,395.4
2025-05-29 00:00,0,3,0,18.3,391.8
